HospitalID,name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours
387,한빛종합동물병원,570,570,570,570,570,570,600,600,1200,1200,1200,1200,1200,1140,1020,1020,"평일 09:30~20:00/토 09:30~19:00/일,공휴일 10:00~17:00 "
388,세진동물병원,600,600,600,600,600,600,600,600,1170,1170,1170,1170,1170,1170,1170,1170,매일 10:00~19:30
389,밀리언동물병원,570,570,570,570,570,570,0,0,1170,1170,1170,1170,1170,1050,0,0,평일 09:30~19:30/토 09:30~17:30
390,가나동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
391,그린동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 10:00~19:00 / 토요일 10:00~18:00
392,임재성동물의료센터,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1140,0,0,월~토 10:00~19:00
393,파랑새동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 10:00~20:00/토 10:00~18:00
394,한빛동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
395,주주동물종합병원,540,540,540,540,540,540,540,540,1320,1320,1320,1320,1320,1320,1320,1320,매일 09:00~22:00
396,웰튼동물의료센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,00:00~24:00
397,서울동물병원,570,570,570,570,570,540,0,600,1080,1080,1080,1080,1080,1020,0,900,평일 09:30~18:00까지/토 09:00~17:00/공휴일 10:00~15:00
398,사랑동물병원,600,600,600,600,600,600,780,600,1170,1170,1170,1170,1170,1170,1020,1170,매일 10:00~19:30/일 13:00~17:00
399,연 동물병원,540,540,540,540,540,540,0,0,1200,1200,1200,1200,1200,1140,0,0,월~금 09:00~20:00/토 09:00~19:00
400,금쪽같은내새끼동물병원,0,0,0,0,0,600,600,0,0,0,0,0,0,1200,1200,0,토~일 10:00~20:00
401,아이봄동물병원,600,600,600,600,600,600,600,0,1230,1230,1230,1230,1230,1230,990,0,월~토 10:00~20:30/일 10:00~16:30
402,서울동물의료센터 별관동,540,540,540,540,540,0,0,0,1290,1290,1290,1290,1290,0,0,0,평일 09:00~21:30
403,조아동물병원,570,570,570,570,570,570,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 09:30~19:00 / 토요일 09:30~17:00
404,프랜즈동물병원,570,570,570,570,570,0,0,0,1200,1200,1200,1200,1200,0,0,0,평일 09:30~20:00
405,비비펫동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
406,다니엘동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 10:00~20:00 / 토요일 10:00~18:00
407,셀레네동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
408,ZOO동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 10:00~19:00 / 토요일 10:00~17:00
409,서울햇빛동물병원,600,600,600,600,600,600,0,600,1200,1320,1200,1200,1200,1080,0,1020,"월,수,목,금 10:00~20:00/화 10:00~22:00/토 10:00~18:00/공휴일 10:00~17:00"
410,힐스타동물병원,600,600,600,600,600,480,0,480,1260,1140,1260,1260,1140,960,0,960,"월,수,목 10:00~21:00/화,금 10:00~19:00/토,공휴일 08:00~16:00/일 08:00~16:00(호텔,용품만 운영)"
411,와우동물병원,570,570,570,570,570,570,0,0,1170,1170,1170,1170,1170,1080,0,0,평일 09:30~19:30 / 토요일 09:30~18:00
412,브라운동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
413,하이유 동물병원,600,600,600,600,600,600,0,600,1200,1200,1200,1200,1200,1080,0,1080,"평일 10:00~20:00 / 토,공휴일 10:00~18:00"
414,금호동물병원,600,600,600,600,600,600,720,0,1200,1200,1200,1200,1200,1050,1020,0,평일 10:00~20:00 / 토요일 10:00~17:30 / 일요일 12:00~17:00
415,신반포동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
416,보람동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
417,다나동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
418,상도힐링동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
419,해피동물병원,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1260,1260,매일 10:00~21:00
420,바다동물병원,540,540,0,540,540,540,540,0,1200,1200,0,1200,1200,1140,1140,0,"월,화,목,금 09:00~20:00/주말 09:00~19:00"
421,보듬동물병원,570,570,570,570,570,570,0,570,1200,1200,1200,1200,1200,1080,0,1080,"평일 09:30~20:00 / 토요일,공휴일 09:30~18:00"
422,바론동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 10:00~20:00 / 토요일 10:00~18:00
423,위즈동물병원,600,600,600,600,600,600,0,600,1200,1200,1200,1200,1200,1140,0,1140,"평일 10:00~20:00(목요일 휴무)/토요일,공휴일 10:00~19:00"
424,도담동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
425,H 동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1200,0,0,"평일,토 10:00~20:00 / 일요일 휴무(예약진료 운영)"
426,연서동물종합병원,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:00~21:00
427,주주동물병원,570,570,570,570,570,570,600,600,1320,1200,1200,1320,1200,1200,1080,1080,"화,수,금,토 09:30~20:00/월,목 09:30~22:00/일,공휴일 10:00~18:00"
428,가람동물병원,570,570,570,570,570,570,0,570,1200,1200,1200,1200,1200,1080,0,1080,"평일 09:30~20:00/토,공휴일 09:30~18:00"
429,은마로동물병원,600,600,600,600,600,600,600,0,1200,1200,1200,1200,1200,960,960,0,평일 10:00~20:00 / 주말 10:00~16:00
430,양지가축동물병원,600,600,600,600,600,600,0,0,1080,1080,1080,1080,1080,960,0,0,평일 10:00~18:00/토 10:00~16:00
431,아이본동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1140,1200,1200,매일 10:00~13:00(수술시간 및 예약진료)/14:00~20:00(외래진료)/토 10:00~19:00
432,이앤박동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1080,1080,1080,"평일 10:00~20:00/주말,공휴일 10:00~18:00"
433,해맑은동물병원,600,600,600,600,600,0,0,0,1140,1140,1140,1140,1140,0,0,0,평일 10:00~19:00
434,안박동물병원,600,600,600,600,600,0,0,0,1140,1140,1140,1140,1140,0,0,0,평일 10:00~19:00
435,수동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,960,0,0,평일 10:00~19:00 / 토요일 10:00~16:00
436,정겨운동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
437,가나종합동물병원,540,540,540,540,540,540,540,540,1200,1200,1200,1200,1200,1200,1200,1200,매일 09:00~20:00
438,닥터스종합동물병원,600,600,600,600,600,600,600,600,1230,1230,1230,1230,1230,1230,1230,1230,매일 10:00~21:00(접수마감 20:30)
439,보라매동물병원,540,540,540,540,540,540,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 09:00~19:00/토 09:00~18:00
440,산책동물병원,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1260,1260,매일 10:00~21:00
441,선동물병원,600,0,600,600,600,600,600,0,1170,0,1170,1170,1170,1170,1170,0,"월,수,목,금,주말 10:00~19:30"
442,유석동물병원,570,570,570,570,570,570,570,570,1200,1200,1200,1200,1200,1140,1140,1140,"평일 09:30 ~ 20:00/주말,공휴일 09:30 ~ 19:00"
443,남산동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
444,양천동물병원,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1260,1260,매일 10:00~21:00
445,열린종합동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
446,링크 동물의료센터,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1080,1260,매일 09:00~21:00/일 09:00~18:00
447,하나동물병원,630,630,630,630,630,630,0,0,1170,1170,1170,1170,1170,840,0,0,평일 10:30~19:30 / 토요일 10:30~14:00
448,해봄동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 10:00~20:00/토 10:00~18:00
449,더싼동물병원,540,540,540,540,540,600,0,0,1200,1200,1200,1200,1200,1140,0,0,평일 09:00~20:00/토 10:00~19:00
450,한얼동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
451,길종합동물병원,600,600,600,600,600,600,0,600,1200,1200,1200,1200,1200,1020,0,1020,"평일 10:00~20:00/토,공휴일 10:00~17:00"
452,영등포동물병원,540,540,540,540,540,540,600,0,1200,1200,1200,1200,1200,1200,1140,0,월~토 09:00~20:00/일 10:00~19:00
453,동물을사랑하는사람들,600,600,600,600,600,0,0,0,1200,1200,1200,1200,1200,0,0,0,평일 10:00~20:00
454,키다리동물병원,600,600,600,600,600,600,0,600,1200,1200,1200,1200,1200,960,0,960,"평일 10:00~20:00 / 토,공휴일 10:00~16:00"
455,사랑해요동물병원,570,570,570,570,570,570,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 09:30~19:00 / 토요일 09:30~18:00
456,나우동물의료센터,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1080,1080,"평일,토요일 10:00~21:00 / 일요일,공휴일 10:00~18:00"
457,박창석종합동물병원,540,540,540,540,540,540,0,0,1140,1140,1140,1140,1140,960,0,0,평일 09:00~19:00 / 토요일 09:00~16:00
458,힐링동물병원,570,570,570,570,570,570,720,0,1260,1260,1260,1260,1260,1080,1080,0,평일 09:30~21:00 / 토요일 09:30~18:00 / 일요일 12:00~18:00
459,미래동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
460,하니동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
461,피움동물병원,540,540,540,540,540,600,600,600,1260,1260,1260,1260,1260,1080,1080,1080,"평일 09:00~21:00/주말,공휴일 10:00~18:00"
462,VIP동물의료센터 청담점,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
463,동물제중원금손이,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 10:00~19:00 / 토요일 10:00~18:00
464,치료해주오 동물병원,600,600,0,600,600,600,600,0,1020,1020,0,1020,1020,1020,1020,0,"월,화,목,금,주말 10:00~17:00"
465,혜인종합동물병원본점,570,570,570,570,570,570,0,570,1140,1140,1140,1140,1140,1080,0,1080,"평일 09:30~19:00 / 토,공휴일 09:30~18:00"
466,둘리동물병원,600,600,600,600,600,600,600,0,1140,1140,1140,1140,1140,1140,1080,0,"평일,토 10:00~19:00/일 10:00~18:00"
467,강남25시동물병원,540,540,540,540,540,0,750,750,1290,1290,1290,1290,1290,0,1260,1260,"평일 09:00~21:30/일,공휴일 12:30~21:00"
468,신림종합동물병원,600,600,600,600,600,600,0,600,1260,1260,1260,1260,1260,1140,0,1140,"평일 10:00~21:00/토,공휴일 10:00~19:00"
469,남서울동물병원,540,540,540,540,540,540,540,540,1140,1140,1140,1140,1140,1140,1140,1140,매일 09:00~19:00
470,해뜨는동물병원해질녘책방,600,600,600,600,600,570,0,570,1140,1140,1140,1140,1140,960,0,960,"평일 10:00~19:00 / 토,공휴일 09:30~16:00"
471,그린동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
472,개명동물종합병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
473,얼바인동물병원,600,600,600,600,600,600,0,600,1260,1260,1260,1260,1260,1140,0,1140,"평일 10:00~21:00 / 토요일,공휴일 10:00~19:00"
474,중앙동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
475,참사랑 동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 10:00~19:00 / 토요일 10:00~17:00
476,큐동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,990,0,0,평일 10:00~19:30 / 토요일 10:00~16:30
477,신월동물병원,570,570,570,570,570,570,0,0,1200,1200,1200,1200,1200,1020,0,0,평일 09:30~20:00 / 토요일 09:30~17:00
478,염창제일동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1140,0,0,평일 10:00~20:00 / 토요일 10:00~19:00
479,동물병원 공감,600,600,600,600,600,600,600,600,1320,1320,1320,1320,1320,1320,1320,1320,매일 10:00~22:00
480,햇살동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
481,숲속동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
482,연두동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,1080,0,0,평일 10:00~19:30 / 토요일 10:00~18:00
483,웰케어동물병원,540,540,540,540,540,540,540,540,1320,1320,1320,1320,1320,1320,1320,1320,오전 09:00 ~ 22:00
484,압구정웰동물병원,540,540,540,540,540,600,600,600,1260,1260,1260,1260,1260,1200,1200,1200,"평일 09:00~21:00/주말,공휴일 10:00~20:00"
485,봄날동물병원 목동본점,600,600,600,600,600,600,0,0,1200,1200,1200,1320,1320,1320,0,0,"월,화,수요일 10:00~20:00 / 목,금,토요일 10:00~22:00"
486,웨스턴 동물의료센터,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,오전진료 10:00~13:00 / 오후진료 14:30~19:00 / 야간진료 19:00~21:00 / 응급진료 21:00~09:00
487,원스동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1200,0,0,월~토 10:00~20:00
488,백년동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
489,바우라움 동물병원,630,630,630,630,630,630,0,0,1140,1140,1140,1140,1140,1140,0,0,"평일,토요일 10:30~19:00 "
490,나루동물병원,570,570,570,570,570,570,570,570,1200,1200,1200,1200,1200,1200,1200,1200,매일 09:30~20:00
491,와우동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
492,금천24시 K동물의료센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
493,바른펫 동물의료센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
494,디오빌동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1140,1140,1140,"평일 10:00~20:00/주말,공휴일 10:00~19:00"
495,에이원동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,900,1140,1140,1140,840,매일 10:00~19:00 / 목요일 10:00~15:00 / 공휴일 10:00~14:00
496,월드펫동물종합병원,570,570,570,570,570,570,570,570,1260,1260,1260,1260,1260,1200,1200,1200,"평일 09:30~21:00 / 주말,공휴일 09:30~20:00"
497,제연동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,960,0,0,평일 10:00~19:30 / 토요일 10:00~16:00
498,드림동물병원,570,570,570,570,570,570,0,0,1140,1140,1140,1140,1140,1140,0,0,평일 09:30~19:00 / 토요일 09:30~19:00
499,고려동물병원,540,540,540,540,540,540,0,540,1200,1200,1200,1200,1200,1140,0,1140,"평일 09:00~20:00 / 토요일,공휴일 09:00~19:00"
500,사당동물병원,600,600,600,600,600,600,0,0,1260,1260,1260,1260,1260,1140,0,0,평일 10:00~21:00/토 10:00~19:00
501,닥터캣고양이병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1140,0,0,평일 10:00~19:00 / 토요일 10:00~19:00
502,진서동물병원,540,540,540,540,540,540,0,0,1140,1140,1140,1140,1140,1140,0,0,"평일,토 09:00~19:00"
503,라온펫동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1200,0,0,월~토 10:00~20:00
504,워너비동물병원,600,600,600,600,600,600,0,600,1200,1200,1200,1200,1200,1140,0,1080,평일 10:00~20:00 / 토요일 10:00~19:00 / 공휴일 10:00~18:00
505,올리브동물병원,600,600,600,600,600,600,600,0,1260,1260,1260,1260,1260,1140,1140,0,평일 10:00~21:00/주말 10:00~19:00
506,일오삼동물병원,600,600,600,600,600,600,0,600,1230,1230,1230,1230,1230,1140,0,1140,"평일 10:00~20:30 / 토,공휴일 10:00~19:00"
507,러브마이펫동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
508,브이케어 동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
509,내방동물병원,600,600,600,600,600,600,600,600,1320,1320,1320,1320,1320,1320,1320,1320,매일 주간진료 10:00~22:00 / 매일 야갼진료 20:00~22:00
510,24시SKY 동물의료센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
511,늘푸른종합동물병원,570,570,570,570,570,570,570,570,1140,1140,1140,1140,1140,960,1140,960,"매일 09:30~19:00 / 토,공휴일 09:30~16:00"
512,아델동물병원,600,600,600,600,600,0,0,0,1200,1200,1200,1200,1200,0,0,0,평일 10:00~20:00
513,텐즈힐링동물병원,660,660,660,660,660,660,0,660,1200,1200,1200,1200,1200,1020,0,1020,"평일 11:00~20:00 / 토,공휴일 11:00~17:00"
514,파라곤동물병원,630,630,630,630,630,0,0,0,1080,1080,1080,1080,1080,0,0,0,평일 10:30~18:00
515,건강한동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 10:00~20:00/토 10:00~18:00
516,미소로동물병원,570,570,570,570,570,0,600,600,1260,1260,1260,1260,1260,0,1200,1200,"평일 09:30~21:00/일,공휴일 10:00~20:00"
517,진정훈동물병원,600,600,600,600,600,600,0,0,1110,1110,1110,1110,1110,840,0,0,평일 10:00~18:30/토 10:00~14:00
518,스마트동물병원,600,600,600,600,600,600,720,0,1200,1200,1200,1200,1200,1140,1020,0,평일 10:00~20:00/토 10:00~19:00/일 12:00~17:00
519,다온동물병원,600,600,600,600,600,600,600,0,1200,1200,1200,1200,1200,1080,1080,0,평일 10:00~20:00 / 주말 10:00~18:00
520,대형동물병원,570,570,570,570,570,570,0,0,1110,1110,1110,1110,1110,750,0,0,평일 09:30~18:30 / 토 09:30~12:30
521,화랑동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,매일 09:00~18:00(13:00이후 예약진료만 진행)
522,서울탑동물병원,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:00~21:00
523,개포동물병원,600,600,600,600,600,0,0,0,1260,1260,1260,1260,1260,0,0,0,평일 10:00~21:00
524,파리스동물병원,600,600,600,600,600,600,600,0,1260,1260,1260,1260,1260,1200,1200,0,평일 10:00~21:00 / 주말 10:00~20:00
525,세종동물병원,540,540,540,540,540,540,0,0,1260,1260,1260,1260,1260,1260,0,0,평일 9:00~21:00 / 토요일 9:00~21:00
526,산들산들동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,일반진료 매일 10:00~20:00 / 야간진료 평일 20:00~24:00
527,땅콩동물병원,600,600,600,600,600,600,600,600,1080,1080,1080,1080,1080,1080,1080,1080,매일 10:00~18:00
528,24시 강서 젠틀리동물의료센터,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,"매일 00:00~09:00 (심야 응급진료,일요일 휴진) / 매일 10:00~20:00 (주간진료) / 매일 20:00~00:00 (야간 응급진료)"
529,불광동물병원,570,570,570,570,570,540,0,0,1140,1140,1140,1140,1140,960,0,0,평일 09:30~19:00/토 09:00~16:00
530,페토브동물병원,570,570,570,570,570,570,0,570,1200,1200,1200,1200,1200,1080,0,1080,"평일 09:30~20:00 / 토,공휴일 09:30~18:00"
531,24시 SD동물의료센터,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,24시간 영업
532,씨에이치동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1020,0,0,평일 10:00~20:00/토 10:00~17:00
533,쿠키 동물병원,540,540,540,540,540,600,600,0,1140,1140,1140,1140,1140,1140,1140,0,평일 09:00~19:00/주말 10:00~19:00
534,메인동물메디컬센터,600,600,600,600,600,600,600,600,1260,1260,1260,1260,1260,1260,1260,1260,매일 10:00~02:00 (21:00~02:00 야간진료) / 일요일은 야간진료 휴진입니다.
535,보라매 웰 종합 동물병원,540,540,540,540,540,540,540,540,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:00~21:00
536,심재웅동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
537,천호동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
538,캣&덴탈 하이디 동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
539,석촌동물병원,630,630,630,630,630,630,630,0,1170,1170,1170,1170,1170,1110,930,0,평일 10:30~19:30 /토요일 10:30~18:30 / 일요일 10:30~15:30
540,와우종합동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1020,0,0,평일 10:00~19:00/토 10:00~17:00
541,아인스동물병원,540,540,540,540,540,540,0,0,1140,1140,1140,1140,1140,1080,0,0,평일 09:00~19:00 / 토요일 09:00~18:00
542,잠실종합동물병원,600,600,600,600,600,600,600,600,1140,1140,1140,1140,1140,1140,1140,1140,매일 10:00~19:00
543,라임동물병원,600,600,600,600,600,600,0,600,1170,1170,1170,1170,1170,1050,0,1050,"평일 10:00~19:30 / 토,공휴일 10:00~17:30"
544,헬리오동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,1140,0,0,"평일,토 10:00~20:00(접수마감 19:00)"
545,목동동물병원,600,600,600,600,600,600,0,600,1170,1170,1170,1170,1170,1050,0,990,평일 10:00~19:30 / 토요일 10:00~17:30 / 공휴일 10:00~16:30
546,개포별빛동물병원,540,540,540,540,540,600,600,600,1200,1200,1200,1200,1200,1200,1080,1080,"평일 09:00~20:00/토 10:00~20:00/일,공휴일 10:00~18:00"
547,금나래동물병원,600,600,600,840,600,600,600,600,1170,1170,1170,1200,1170,1170,1200,1200,"매일 10:00~20:00/진료시간 월,화,수,금,토 10:00~19:30/목 14:00~20:00"
548,올스타동물의료센터,570,570,570,570,570,600,600,600,1260,1260,1260,1260,1260,1200,1200,1200,"평일 09:30~21:00/주말,공휴일 10:00~20:00"
549,스마트동물병원동대문점,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,매일 00:00~24:00
550,서울종합동물병원본원,570,570,570,570,570,570,570,570,1260,1260,1260,1260,1260,1260,1260,1260,매일 09:30~21:00
551,굿모닝 동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,960,0,0,평일 10:00~20:00 / 토요일 10:00~16:00
552,한마음동물병원,540,540,540,540,540,540,540,540,1080,1080,1080,1080,1080,1080,1080,1080,
553,퍼피즌동물병원,570,570,570,570,570,570,570,570,1200,1200,1200,1200,1200,1200,1080,1080,"평일,토 09:30~20:00/일,공휴일 09:30~18:00"
554,서울대학교관악캠퍼스수의대부속동물병원,540,540,540,540,540,0,0,0,900,900,900,900,900,0,0,0,평일 09:00~15:00 (사전예약제)
555,고려종합동물병원,570,570,570,570,570,570,570,570,1140,1140,1140,1140,1140,1140,1140,1140,매일 09:30~19:00
556,송파동물의료센터,540,540,540,540,540,540,540,540,1320,1320,1320,1320,1320,1320,1320,1320,매일 09:00~22:00
557,서초동물병원,540,540,540,540,540,540,660,540,1260,1260,1260,1260,1260,1260,1080,1260,"평일,토,공휴일 09:00~21:00 / 일요일 11:00~18:00"
558,금강종합동물병원,540,540,540,540,540,540,0,0,1200,1200,1200,1200,1200,1140,0,0,평일 09:00~20:00/토 09:00~19:00
559,채움동물의료센터,570,570,570,570,570,570,570,570,1320,1320,1320,1320,1320,1320,1320,1320,매일 09:30~22:00 (24시간 입원환자 관리)
560,우리아이 동물병원,600,600,600,600,600,600,0,0,1200,1200,1200,1200,1200,1080,0,0,평일 10:00~20:00 / 토요일 10:00~18:00
561,에이블동물병원,600,600,600,600,600,600,0,600,1260,1260,1260,1260,1260,1140,0,1140,"평일 10:00~21:00/토,공휴일 10:00~19:00"
562,푸른숲 동물병원,600,600,600,600,600,600,0,0,1170,1170,1170,1170,1170,1020,0,0,평일 10:00~19:30 / 토요일 10:00~17:00
563,모두동물병원,600,600,600,600,600,600,600,0,1260,1260,1140,1260,1260,1260,1080,0,"월,화,목,금,토 10:00~21:00 / 수요일 10:00~19:00 / 일요일 10:00~18:00"
564,공항축산동물병원,600,600,600,600,600,600,0,0,1080,1080,1080,1080,1080,960,0,0,평일 10:00~18:00 / 토요일 10:00~16:00
565,누리봄동물병원,570,570,570,570,570,600,0,0,1140,1140,1140,1140,1140,960,0,0,평일 09:30~19:30(접수 마감 19:00)/토 10:00~16:00
566,서진동물병원,510,510,510,510,510,510,510,510,1230,1230,1230,1230,1230,1230,1230,1230,매일 08:30~20:30
567,수정동물병원,600,600,600,600,600,660,0,660,1140,1140,1140,1140,1140,1020,0,1020,"평일 10:00~19:00/토,공휴일 11:00~17:00"
568,오석헌동물병원,600,600,600,600,600,600,0,600,1140,1140,1140,1140,1140,1020,0,1020,"평일 10:00~19:00 / 토,공휴일 10:00~17:00"
569,아이펫동물병원,570,570,570,570,570,570,0,720,1290,1290,1290,1290,1290,1290,0,1140,"평일,토 09:30~21:30/공휴일 12:00~19:00"
570,워너비동물병원 용산점,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
571,미드미동물의료센터,570,570,570,570,570,570,600,600,1200,1200,1200,1200,1200,1200,1080,1080,"월~토 09:30~20:00/일,공휴일 10:00~18:00"
572,관악동물종합병원,600,600,600,600,600,600,600,600,1230,1230,1230,1230,1230,1140,1140,1140,"평일 10:00~20:30/주말,공휴일 10:00~19:00"
573,쿨펫동물병원,600,600,600,600,600,600,600,600,1200,1200,1200,1200,1200,1200,1200,1200,매일 10:00~20:00
574,닥터윤24시동물병원,0,0,0,0,0,0,0,0,1440,1440,1440,1440,1440,1440,1440,1440,평일 00:00~24:00
575,일마레동물메디컬센터,600,600,600,600,600,0,0,0,1200,1200,1200,1200,1200,0,0,0,"평일 10:00~20:00 / 주말,공휴일 예약진료"
576,가나동물병원,570,570,570,570,570,570,0,0,1140,1140,1140,1140,1140,900,0,0,평일 09:30~19:00 / 토요일 09:30~15:00
577,강남서초동물병원,600,600,600,600,600,600,0,0,1080,1080,1080,1080,1080,960,0,0,평일 10:00~18:00 / 토요일 10:00~16:00
578,박효리군 동물병원,600,600,600,600,600,600,0,0,1140,1140,1140,1140,1140,900,0,0,"평일 10:00~19:00/토 10:00~15:00/일,공휴일 예약 진료"
579,베이지동물병원,540,540,540,540,540,540,0,0,1140,1140,1140,1140,1140,900,0,0,평일 09:00~19:00 / 토요일 09:00~15:00
580,ABC동물병원,570,570,570,570,570,570,570,570,1230,1230,1230,1230,1230,1230,1230,1230,매일 09:30~20:30
581,우장산동물의료센터,540,540,540,540,540,540,540,0,1260,1260,1260,1260,1260,1140,1140,0,평일 09:00~21:00 / 주말 09:00~19:00
