HospitalID,name,mon_start,tue_start,wed_start,thu_start,fri_start,sat_start,sun_start,hol_start,mon_end,tue_end,wed_end,thu_end,fri_end,sat_end,sun_end,hol_end,businessHours,,,is24
457,박창석종합동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 09:00~19:00 / 토요일 09:00~16:00,,,0
458,힐링동물병원,9:30,9:30,9:30,9:30,9:30,9:30,12:00,,21:00,21:00,21:00,21:00,21:00,18:00,18:00,,평일 09:30~21:00 / 토요일 09:30~18:00 / 일요일 12:00~18:00,,,0
459,미래동물병원,,,,,,,,,,,,,,,,,,,,0
460,하니동물병원,,,,,,,,,,,,,,,,,,,,0
461,피움동물병원,9:00,9:00,9:00,9:00,9:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,18:00,18:00,18:00,"평일 09:00~21:00/주말,공휴일 10:00~18:00",,,0
462,VIP동물의료센터 청담점,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
463,동물제중원금손이,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00 / 토요일 10:00~18:00,,,0
464,치료해주오 동물병원,10:00,10:00,,10:00,10:00,10:00,10:00,,17:00,17:00,,17:00,17:00,17:00,17:00,,"월,화,목,금,주말 10:00~17:00",,,0
465,혜인종합동물병원본점,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,19:00,19:00,19:00,19:00,19:00,18:00,,18:00,"평일 09:30~19:00 / 토,공휴일 09:30~18:00",,,0
466,둘리동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,19:00,19:00,19:00,19:00,19:00,19:00,18:00,,"평일,토 10:00~19:00/일 10:00~18:00",,,0
467,강남25시동물병원,9:00,9:00,9:00,9:00,9:00,,12:30,12:30,21:30,21:30,21:30,21:30,21:30,,21:00,21:00,"평일 09:00~21:30/일,공휴일 12:30~21:00",,,0
468,신림종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,19:00,,19:00,"평일 10:00~21:00/토,공휴일 10:00~19:00",,,0
469,남서울동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 09:00~19:00,,,0
470,해뜨는동물병원해질녘책방,10:00,10:00,10:00,10:00,10:00,9:30,,9:30,19:00,19:00,19:00,19:00,19:00,16:00,,16:00,"평일 10:00~19:00 / 토,공휴일 09:30~16:00",,,0
471,그린동물병원,,,,,,,,,,,,,,,,,,,,0
472,개명동물종합병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
473,얼바인동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,19:00,,19:00,"평일 10:00~21:00 / 토요일,공휴일 10:00~19:00",,,0
474,중앙동물병원,,,,,,,,,,,,,,,,,,,,0
475,참사랑 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00 / 토요일 10:00~17:00,,,0
476,큐동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,16:30,,,평일 10:00~19:30 / 토요일 10:00~16:30,,,0
477,신월동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,20:00,20:00,20:00,20:00,20:00,17:00,,,평일 09:30~20:00 / 토요일 09:30~17:00,,,0
478,염창제일동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00 / 토요일 10:00~19:00,,,0
479,동물병원 공감,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00,,,0
480,햇살동물병원,,,,,,,,,,,,,,,,,,,,0
481,숲속동물병원,,,,,,,,,,,,,,,,,,,,0
482,연두동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,18:00,,,평일 10:00~19:30 / 토요일 10:00~18:00,,,0
483,웰케어동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,오전 09:00 ~ 22:00,,,0
484,압구정웰동물병원,9:00,9:00,9:00,9:00,9:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,20:00,20:00,20:00,"평일 09:00~21:00/주말,공휴일 10:00~20:00",,,0
485,봄날동물병원 목동본점,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,22:00,22:00,22:00,,,"월,화,수요일 10:00~20:00 / 목,금,토요일 10:00~22:00",,,0
486,웨스턴 동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,오전진료 10:00~13:00 / 오후진료 14:30~19:00 / 야간진료 19:00~21:00 / 응급진료 21:00~09:00,,,1
487,원스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,월~토 10:00~20:00,,,0
488,백년동물병원,,,,,,,,,,,,,,,,,,,,0
489,바우라움 동물병원,10:30,10:30,10:30,10:30,10:30,10:30,,,19:00,19:00,19:00,19:00,19:00,19:00,,,"평일,토요일 10:30~19:00 ",,,0
490,나루동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 09:30~20:00,,,0
491,와우동물병원,,,,,,,,,,,,,,,,,,,,0
492,금천24시 K동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
493,바른펫 동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
494,디오빌동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,19:00,19:00,19:00,"평일 10:00~20:00/주말,공휴일 10:00~19:00",,,0
495,에이원동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,15:00,19:00,19:00,19:00,14:00,매일 10:00~19:00 / 목요일 10:00~15:00 / 공휴일 10:00~14:00,,,0
496,월드펫동물종합병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,21:00,21:00,21:00,21:00,21:00,20:00,20:00,20:00,"평일 09:30~21:00 / 주말,공휴일 09:30~20:00",,,0
497,제연동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,16:00,,,평일 10:00~19:30 / 토요일 10:00~16:00,,,0
498,드림동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,19:00,,,평일 09:30~19:00 / 토요일 09:30~19:00,,,0
499,고려동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,9:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 09:00~20:00 / 토요일,공휴일 09:00~19:00",,,0
500,사당동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,21:00,21:00,21:00,21:00,21:00,19:00,,,평일 10:00~21:00/토 10:00~19:00,,,0
501,닥터캣고양이병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,평일 10:00~19:00 / 토요일 10:00~19:00,,,0
502,진서동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,"평일,토 09:00~19:00",,,0
503,라온펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,20:00,,,월~토 10:00~20:00,,,0
504,워너비동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,18:00,평일 10:00~20:00 / 토요일 10:00~19:00 / 공휴일 10:00~18:00,,,0
505,올리브동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,19:00,19:00,,평일 10:00~21:00/주말 10:00~19:00,,,0
506,일오삼동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:30,20:30,20:30,20:30,20:30,19:00,,19:00,"평일 10:00~20:30 / 토,공휴일 10:00~19:00",,,0
507,러브마이펫동물병원,,,,,,,,,,,,,,,,,,,,0
508,브이케어 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
509,내방동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 주간진료 10:00~22:00 / 매일 야갼진료 20:00~22:00,,,0
510,24시SKY 동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
511,늘푸른종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,19:00,19:00,19:00,19:00,19:00,16:00,19:00,16:00,"매일 09:30~19:00 / 토,공휴일 09:30~16:00",,,0
512,아델동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00,,,0
513,텐즈힐링동물병원,11:00,11:00,11:00,11:00,11:00,11:00,,11:00,20:00,20:00,20:00,20:00,20:00,17:00,,17:00,"평일 11:00~20:00 / 토,공휴일 11:00~17:00",,,0
514,파라곤동물병원,10:30,10:30,10:30,10:30,10:30,,,,18:00,18:00,18:00,18:00,18:00,,,,평일 10:30~18:00,,,0
515,건강한동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00,,,0
516,미소로동물병원,9:30,9:30,9:30,9:30,9:30,,10:00,10:00,21:00,21:00,21:00,21:00,21:00,,20:00,20:00,"평일 09:30~21:00/일,공휴일 10:00~20:00",,,0
517,진정훈동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:30,18:30,18:30,18:30,18:30,14:00,,,평일 10:00~18:30/토 10:00~14:00,,,0
518,스마트동물병원,10:00,10:00,10:00,10:00,10:00,10:00,12:00,,20:00,20:00,20:00,20:00,20:00,19:00,17:00,,평일 10:00~20:00/토 10:00~19:00/일 12:00~17:00,,,0
519,다온동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,20:00,20:00,20:00,20:00,20:00,18:00,18:00,,평일 10:00~20:00 / 주말 10:00~18:00,,,0
520,대형동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,18:30,18:30,18:30,18:30,18:30,12:30,,,평일 09:30~18:30 / 토 09:30~12:30,,,0
521,화랑동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,매일 09:00~18:00(13:00이후 예약진료만 진행),,,0
522,서울탑동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00,,,0
523,개포동물병원,10:00,10:00,10:00,10:00,10:00,,,,21:00,21:00,21:00,21:00,21:00,,,,평일 10:00~21:00,,,0
524,파리스동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,21:00,21:00,21:00,20:00,20:00,,평일 10:00~21:00 / 주말 10:00~20:00,,,0
525,세종동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,21:00,21:00,21:00,21:00,21:00,21:00,,,평일 9:00~21:00 / 토요일 9:00~21:00,,,0
526,산들산들동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,일반진료 매일 10:00~20:00 / 야간진료 평일 20:00~24:00,,,1
527,땅콩동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,18:00,매일 10:00~18:00,,,0
528,24시 강서 젠틀리동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,"매일 00:00~09:00 (심야 응급진료,일요일 휴진) / 매일 10:00~20:00 (주간진료) / 매일 20:00~00:00 (야간 응급진료)",,,1
529,불광동물병원,9:30,9:30,9:30,9:30,9:30,9:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 09:30~19:00/토 09:00~16:00,,,0
530,페토브동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,9:30,20:00,20:00,20:00,20:00,20:00,18:00,,18:00,"평일 09:30~20:00 / 토,공휴일 09:30~18:00",,,0
531,24시 SD동물의료센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24시간 영업,,,1
532,씨에이치동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,17:00,,,평일 10:00~20:00/토 10:00~17:00,,,0
533,쿠키 동물병원,9:00,9:00,9:00,9:00,9:00,10:00,10:00,,19:00,19:00,19:00,19:00,19:00,19:00,19:00,,평일 09:00~19:00/주말 10:00~19:00,,,0
534,메인동물메디컬센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~02:00 (21:00~02:00 야간진료) / 일요일은 야간진료 휴진입니다.,,,0
535,보라매 웰 종합 동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00,,,0
536,심재웅동물병원,,,,,,,,,,,,,,,,,,,,0
537,천호동물병원,,,,,,,,,,,,,,,,,,,,0
538,캣&덴탈 하이디 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
539,석촌동물병원,10:30,10:30,10:30,10:30,10:30,10:30,10:30,,19:30,19:30,19:30,19:30,19:30,18:30,15:30,,평일 10:30~19:30 /토요일 10:30~18:30 / 일요일 10:30~15:30,,,0
540,와우종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,17:00,,,평일 10:00~19:00/토 10:00~17:00,,,0
541,아인스동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 09:00~19:00 / 토요일 09:00~18:00,,,0
542,잠실종합동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
543,라임동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:30,19:30,19:30,19:30,19:30,17:30,,17:30,"평일 10:00~19:30 / 토,공휴일 10:00~17:30",,,0
544,헬리오동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,19:00,,,"평일,토 10:00~20:00(접수마감 19:00)",,,0
545,목동동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:30,19:30,19:30,19:30,19:30,17:30,,16:30,평일 10:00~19:30 / 토요일 10:00~17:30 / 공휴일 10:00~16:30,,,0
546,개포별빛동물병원,9:00,9:00,9:00,9:00,9:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,"평일 09:00~20:00/토 10:00~20:00/일,공휴일 10:00~18:00",,,0
547,금나래동물병원,10:00,10:00,10:00,14:00,10:00,10:00,10:00,10:00,19:30,19:30,19:30,20:00,19:30,19:30,20:00,20:00,"매일 10:00~20:00/진료시간 월,화,수,금,토 10:00~19:30/목 14:00~20:00",,,0
548,올스타동물의료센터,9:30,9:30,9:30,9:30,9:30,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,20:00,20:00,20:00,"평일 09:30~21:00/주말,공휴일 10:00~20:00",,,0
549,스마트동물병원동대문점,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
550,서울종합동물병원본원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:30~21:00,,,0
551,굿모닝 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,16:00,,,평일 10:00~20:00 / 토요일 10:00~16:00,,,0
552,한마음동물병원,,,,,,,,,,,,,,,,,,,,0
553,퍼피즌동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,"평일,토 09:30~20:00/일,공휴일 09:30~18:00",,,0
554,서울대학교관악캠퍼스수의대부속동물병원,9:00,9:00,9:00,9:00,9:00,,,,15:00,15:00,15:00,15:00,15:00,,,,평일 09:00~15:00 (사전예약제),,,0
555,고려종합동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 09:30~19:00,,,0
556,송파동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:00~22:00,,,0
557,서초동물병원,9:00,9:00,9:00,9:00,9:00,9:00,11:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,18:00,21:00,"평일,토,공휴일 09:00~21:00 / 일요일 11:00~18:00",,,0
558,금강종합동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 09:00~20:00/토 09:00~19:00,,,0
559,채움동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 09:30~22:00 (24시간 입원환자 관리),,,0
560,우리아이 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00,,,0
561,에이블동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,19:00,,19:00,"평일 10:00~21:00/토,공휴일 10:00~19:00",,,0
562,푸른숲 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:30,19:30,19:30,19:30,19:30,17:00,,,평일 10:00~19:30 / 토요일 10:00~17:00,,,0
563,모두동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,,21:00,21:00,19:00,21:00,21:00,21:00,18:00,,"월,화,목,금,토 10:00~21:00 / 수요일 10:00~19:00 / 일요일 10:00~18:00",,,0
564,공항축산동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 10:00~18:00 / 토요일 10:00~16:00,,,0
565,누리봄동물병원,9:30,9:30,9:30,9:30,9:30,10:00,,,19:00,19:00,19:00,19:00,19:00,16:00,,,평일 09:30~19:30(접수 마감 19:00)/토 10:00~16:00,,,0
566,서진동물병원,8:30,8:30,8:30,8:30,8:30,8:30,8:30,8:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 08:30~20:30,,,0
567,수정동물병원,10:00,10:00,10:00,10:00,10:00,11:00,,11:00,19:00,19:00,19:00,19:00,19:00,17:00,,17:00,"평일 10:00~19:00/토,공휴일 11:00~17:00",,,0
568,오석헌동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,17:00,,17:00,"평일 10:00~19:00 / 토,공휴일 10:00~17:00",,,0
569,아이펫동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,12:00,21:30,21:30,21:30,21:30,21:30,21:30,,19:00,"평일,토 09:30~21:30/공휴일 12:00~19:00",,,0
570,워너비동물병원 용산점,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
571,미드미동물의료센터,9:30,9:30,9:30,9:30,9:30,9:30,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,18:00,18:00,"월~토 09:30~20:00/일,공휴일 10:00~18:00",,,0
572,관악동물종합병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:30,20:30,20:30,20:30,20:30,19:00,19:00,19:00,"평일 10:00~20:30/주말,공휴일 10:00~19:00",,,0
573,쿨펫동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,20:00,매일 10:00~20:00,,,0
574,닥터윤24시동물병원,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,평일 00:00~24:00,,,1
575,일마레동물메디컬센터,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,"평일 10:00~20:00 / 주말,공휴일 예약진료",,,0
576,가나동물병원,9:30,9:30,9:30,9:30,9:30,9:30,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 09:30~19:00 / 토요일 09:30~15:00,,,0
577,강남서초동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,18:00,18:00,18:00,18:00,18:00,16:00,,,평일 10:00~18:00 / 토요일 10:00~16:00,,,0
578,박효리군 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,"평일 10:00~19:00/토 10:00~15:00/일,공휴일 예약 진료",,,0
579,베이지동물병원,9:00,9:00,9:00,9:00,9:00,9:00,,,19:00,19:00,19:00,19:00,19:00,15:00,,,평일 09:00~19:00 / 토요일 09:00~15:00,,,0
580,ABC동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,20:30,매일 09:30~20:30,,,0
581,우장산동물의료센터,9:00,9:00,9:00,9:00,9:00,9:00,9:00,,21:00,21:00,21:00,21:00,21:00,19:00,19:00,,평일 09:00~21:00 / 주말 09:00~19:00,,,0
582,스마트동물병원 길음점,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,19:00,,19:00,"평일 10:00~20:00 / 토,공휴일 10:00~19:00",,,0
583,오거리동물병원,10:00,10:00,10:00,10:00,10:00,,,,20:00,20:00,20:00,20:00,20:00,,,,평일 10:00~20:00,,,0
584,미소동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,19:00,매일 10:00~19:00,,,0
585,강동동물병원,10:00,10:00,10:00,10:00,10:00,10:00,15:00,,21:00,21:00,21:00,21:00,21:00,21:00,19:00,,"평일,토요일 10:00~21:00 / 일요일 15:00~19:00",,,0
586,이룸 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,19:30,19:30,19:30,19:30,19:30,19:30,19:30,19:30,"매일 10:00~19:30 (일반진료) / 월,화,수,토요일 19:30~21:00 (야간진료)",,,0
587,365 마음동물병원,9:00,9:00,9:00,9:00,9:00,9:00,9:00,9:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 09:00~21:00,,,0
588,라라동물의료원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,19:00,19:00,19:00,"평일 10:00~21:00/주말,공휴일 10:00~19:00",,,0
589,담은동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00,,,0
590,아지동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00 / 토요일 10:00~18:00,,,0
591,아프리카동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,20:00,20:00,20:00,20:00,20:00,20:00,,20:00,"평일,토,공휴일 10:00~20:00",,,0
592,보담동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,15:00,,15:00,"평일 10:00~19:00/토,공휴일 10:00~15:00",,,0
593,Dr.수동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,19:00,19:00,19:00,19:00,19:00,18:00,,,평일 10:00~19:00/토 10:00~18:00,,,0
594,마곡나무 동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,22:00,매일 10:00~22:00,,,0
595,행복한 동물병원,9:30,9:30,9:30,9:30,9:30,9:30,11:00,9:30,21:00,21:00,21:00,21:00,21:00,21:00,20:00,21:00,매일 09:30~21:00 / 일요일 11:00~20:00,,,0
596,한국동물메디컬센터,,10:00,10:00,10:00,10:00,10:00,,,,19:00,19:00,19:00,19:00,19:00,,,"화,수,목,금,토 10:00~19:00",,,0
597,초콜릿동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:30,20:30,20:30,20:30,20:30,19:00,,,평일 10:00~20:30 / 토요일 10:00~19:00,,,0
598,개봉동물병원,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,21:00,매일 10:00~21:00,,,0
599,모범동물병원,,,,,,,,,,,,,,,,,,,,0
600,달래동물의료센터,10:00,10:00,10:00,10:00,10:00,10:00,13:00,13:00,21:00,21:00,21:00,21:00,21:00,21:00,18:00,18:00,"평일,토 10:00~21:00/일,공휴일 13:00~18:00",,,0
601,비타민동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,19:00,,,평일 10:00~20:00/토 10:00~19:00,,,0
602,서서울동물병원,9:30,9:30,9:30,9:30,9:30,9:30,9:30,9:30,19:00,19:00,19:00,19:00,19:00,19:00,17:00,17:00,"매일 09:30~19:00/일,공휴일 09:30~17:00",,,0
603,청담동물종합병원,10:00,10:00,10:00,10:00,10:00,10:00,,,20:00,20:00,20:00,20:00,20:00,18:00,,,평일 10:00~20:00/토 10:00~18:00,,,0
604,라이프동물병원,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,21:00,21:00,21:00,21:00,21:00,19:00,,21:00,평일 10:00~21:00/토 10:00~19:00/공휴일 10:00~21:00,,,0
605,한동물병원 개포점,10:00,10:00,10:00,10:00,10:00,10:00,,10:00,19:00,19:00,19:00,19:00,19:00,19:00,,19:00,"평일,토,공휴일 10:00~19:00",,,0
606,24시스마트동물메디컬센터,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,24:00:00,매일 00:00~24:00,,,1
